0,0,0,0,2, 13. 933333
0,0,0,0,5, 42. 647841
0,0,0,0,10, 93.431894
1,0,0,0,2, 35.81666
1,0,0,0,5, 104.25666
1,0,0,0,10, 225.83666
1,1,0,3,2, 33.672185
1,1,0,3,5, 93.003311
1,1,1,3,2, 34.321192
1,1,1,3,5, 97.887417
1,1,0,5,2, 30.486755
1,1,0,5,5, 82.996689
1,1,1,5,2, 32.629139
1,1,1,5,5, 90.55298
