68721429.63774100, 79881975.38651796, 79634511.04996139, 58053369.46358974, 68440064.94993816, 55652876.63550534, 50409126.49781518, 68585062.48830253, 66750791.63797503, 71348194.11064270, 75087386.75566883, 72113028.32250726, 70887457.75649439, 75083940.12684028, 71728226.47811900, 49434741.14407261, 70987804.70772958, 62322939.59030094, 56411715.52218470, 71650488.27960907, 62537403.92777558, 56663091.58735417, 55861068.86512841, 76452523.15266371, 61724964.10267165, 54017666.03130019, 76485657.08710615, 80701185.61140940, 59807367.28564868, 60278833.59713129, 80693828.28296149, 68215178.93159929, 56774260.31626077, 65995509.44813549, 
70981716.24899393, 82509336.25811246, 82253735.28134285, 59962777.18899476, 70691095.19012116, 57483330.48971132, 52067111.93582001, 70840861.58420897, 68946262.21967164, 73694875.21521746, 77557052.36619183, 74484866.21682690, 73218985.07460462, 77553491.70622817, 74087408.51031029, 51060675.83905646, 73322633.49285172, 64372777.47937126, 58267128.21940829, 74007113.66552801, 64594293.60632688, 58526771.95694060, 57698370.90815797, 78967088.88773306, 63755132.32034787, 55794337.90984685, 79001312.68553820, 83355493.34809688, 61774464.89400709, 62261437.74211305, 83347892.94101773, 70458813.02310029, 58641597.74124087, 68166137.60367262, 
70800195.78158382, 82298338.49531245, 82043388.94772303, 59809434.57097784, 70510318.52063631, 57336331.03211384, 51933960.43833395, 70659701.88881473, 68769947.45899694, 73506415.36212254, 77358718.86746760, 74294386.78099154, 73031743.07725924, 77355166.05941980, 73897947.26755410, 50930099.17389772, 73135126.64686887, 64208157.10092578, 58118122.61736478, 73817856.95164183, 64429108.78192885, 58377102.47501364, 57550821.29407650, 78765148.94027525, 63592091.76739249, 55651655.79344197, 78799285.09129523, 83142329.44970356, 61616489.12629406, 62102217.27888125, 83134749.89577353, 70278630.42565539, 58491633.69627173, 67991817.77563860, 
70853275.61272219, 82360036.37518974, 82104896.09423763, 59854273.16434646, 70563180.95811361, 57379315.23954324, 51972895.16600457, 70712675.69749741, 68821504.46529493, 73561524.20502780, 77416715.05141626, 74350086.26570711, 73086495.69983064, 77413159.03238598, 73953348.20316732, 50968281.79429010, 73189955.85300432, 64256294.28098663, 58161693.80500537, 73873197.12066534, 64477410.41140359, 58420868.79763307, 57593965.52828701, 78824198.96345831, 63639766.97113969, 55693376.90515832, 78858360.00333029, 83204662.08363441, 61662684.18900936, 62148775.16634791, 83197074.73214695, 70331318.43179023, 58535485.57864397, 68042791.19909555, 
70965015.72150306, 82489923.36486953, 82234382.31474185, 59948668.98075638, 70674463.75109243, 57469805.77376197, 52054860.59971566, 70824194.65883218, 68930041.11267692, 73677535.09978366, 77538806.58540455, 74467341.50980209, 73201757.76896591, 77535244.78349559, 74069976.12410475, 51048661.96808819, 73305382.25365275, 64357630.49049640, 58253419.49539337, 73989699.44764858, 64579097.12754854, 58513001.50209112, 57684795.50227541, 78948510.64772454, 63740131.07268132, 55781210.66936960, 78982725.45572624, 83335880.07964814, 61759930.11696463, 62246789.22877463, 83328282.74637318, 70442235.04997496, 58627798.79586939, 68150101.07165600, 
70785275.44945760, 82280994.77450289, 82026099.48550835, 59796831.33851375, 70495461.39456972, 57324248.65956715, 51923017.60999849, 70644813.13044560, 68755455.76082174, 73490926.21890089, 77342416.28731132, 74278731.79807927, 73016353.64592469, 77338864.33502993, 73882374.43091685, 50919367.60064159, 73119714.37687087, 64194627.47655682, 58105876.01481484, 73802300.65706009, 64415531.70550309, 58364800.38442276, 57538693.03192913, 78748551.01541451, 63578691.32961032, 55639927.23030975, 78782680.30132823, 83124809.08518453, 61603505.16723039, 62089131.32457978, 83117230.71794185, 70263820.49003661, 58479307.58707271, 67977491.20874840, 
70972346.56000693, 82498446.11008592, 82242879.15916964, 59954862.92913955, 70681766.79762813, 57475743.85568472, 52060238.69857343, 70831511.99952513, 68937163.33533303, 73685147.09531993, 77546817.16953050, 74475035.84948184, 73209321.19686362, 77543256.66107634, 74077629.95968774, 51053937.10230168, 73312955.48414774, 64364279.72658952, 58259437.70153667, 73997344.36582327, 64585769.65916523, 58519048.61891717, 57690755.61386953, 78956667.30253001, 63746717.63057148, 55786973.37528195, 78990886.55824612, 83344490.37618516, 61766310.27034800, 62253220.23409648, 83336893.61106202, 70449512.88232279, 58633857.61394615, 68157141.93784675, 
71117382.16855842, 82667034.82997535, 82410943.19173418, 60077380.97464020, 70826206.60463797, 57593198.27593902, 52166624.95959178, 70976258.19183561, 69078037.71508861, 73835726.39146438, 77705285.46964911, 74627226.23898171, 73358925.94689065, 77701718.03824066, 74229008.95147771, 51158266.24668805, 73462773.14999783, 64495809.84251662, 58378491.23460117, 74148559.94545816, 64717752.04175185, 58638633.23316189, 57808649.21596358, 79118016.41832250, 63876986.20772900, 55900975.93044528, 79152307.37704214, 83514808.23469800, 61892532.95484728, 62380436.12234175, 83507193.78500652, 70593479.66003841, 58753676.20099761, 68296422.42357750, 
70958277.42833881, 82482091.50691512, 82226573.08348544, 59942974.86081073, 70667751.87072350, 57464348.24193227, 52049918.64268834, 70817469.09071682, 68923494.32580234, 73670539.23227885, 77531441.78047381, 74460269.51901342, 73194806.56236377, 77527883.03580669, 74062943.13406943, 51043815.31175833, 73298419.62022091, 64351518.93578219, 58247886.50353207, 73982675.17593877, 64572963.67932830, 58507444.99230663, 57679318.72691010, 78941012.43356250, 63734079.83901141, 55775912.90080884, 78975226.46568164, 83327966.88613576, 61754064.86896162, 62240878.22628684, 83320371.03599124, 70435545.73286167, 58622232.63248745, 68143628.20843393, 
59931689.47233667, 69664757.87131405, 69448945.43775536, 50628114.58813146, 59686313.38030997, 48534655.31125478, 43961602.27705397, 59812764.57435131, 58213103.93036465, 62222479.42477176, 65483417.20821157, 62889490.85414515, 61820674.61466855, 65480410.15735419, 62553907.18951211, 43111842.82905442, 61908187.04587214, 54351591.30227026, 49196435.96657997, 62486110.59454153, 54538625.04075790, 49415659.47057930, 48716220.73359571, 66673945.72114982, 53830099.20110667, 47108594.82622637, 66702843.71821795, 70379188.11182994, 52157770.19906384, 52568933.65059150, 70372772.25934923, 59490189.44095535, 49512608.84791747, 57554425.81520959, 
64870734.17785980, 75405916.14341313, 75172317.68373576, 54800439.81100291, 64605134.96952330, 52534456.64850669, 47584531.33747062, 64742006.83963769, 63010517.21307299, 67350310.07165512, 70879984.87644187, 68072289.89966279, 66915390.80703655, 70876729.26757775, 67709050.70615298, 46664743.30072246, 67010115.87518815, 58830772.76812097, 53250774.96371312, 67635667.29878445, 59033219.89176937, 53488066.46495418, 52730983.37265220, 72168627.56170863, 58266303.12887404, 50990872.72404856, 72199906.32579260, 76179223.80340816, 56456157.47281309, 56901204.85663643, 76172278.10058482, 64392849.21943978, 53593004.85704704, 62297555.79582072, 
69722856.09935300, 81046033.89193159, 80794966.40088619, 58899337.92641832, 69437390.33373675, 56463864.52902891, 51143700.59529573, 69584501.01997387, 67723501.67537388, 72387896.51348293, 76181580.42360011, 73163877.90659402, 71920447.37025298, 76178080.73237976, 72773469.32632025, 50155115.48099451, 72022256.84559219, 63231125.12140325, 57233760.66468437, 72694596.54913653, 63448714.59138746, 57488800.67605744, 56675091.66022313, 77566607.87314285, 62624434.75389545, 54804825.51948401, 77600226.68394026, 81877183.56519718, 60678894.27619442, 61157231.14305778, 81869719.64424968, 69209227.46376805, 57601588.94650496, 66957212.89087254, 
71026906.31148337, 82561864.76919584, 82306099.99380861, 60000949.98627173, 70736099.80898434, 57519926.37221505, 52100258.95241416, 70885963.23436002, 68990156.52006780, 73741791.37672135, 77606428.66185547, 74532285.96057346, 73265599.37243758, 77602864.03837956, 74134575.30409108, 51093183.08142091, 73369311.93746834, 64413759.70828275, 58304221.80694856, 74054229.27403252, 64635416.45300473, 58564032.11192679, 57735104.54571638, 79017363.65137801, 63795721.40038742, 55829858.58738038, 79051608.59086868, 83408559.73812199, 61813792.81297974, 62301074.48173168, 83400955.03694561, 70503670.13697606, 58678929.84918427, 68209535.27755678, 
68441587.67693438, 79556684.26078609, 79310229.52015004, 57816967.13303224, 68161367.10533956, 55426250.65511389, 50203854.54125908, 68305774.39392678, 66478974.14021672, 71057653.99294440, 74781621.88223425, 71819374.56402463, 70598792.87970664, 74778187.88206731, 71436139.94271439, 49233434.54375655, 70698733.02611294, 62069152.82963612, 56181998.99243413, 71358717.79396956, 62282743.23757470, 56432353.21196933, 55633595.21763476, 76141199.16650273, 61473611.67319880, 53797699.84685647, 76174198.78339815, 80372560.54832488, 59563823.40944547, 60033370.64182578, 80365232.00636306, 67937396.12601180, 56543067.27572090, 65726767.39301388, 
70595523.59153298, 82060426.32323498, 81806215.90222818, 59636536.20649578, 70306486.35250837, 57170580.56133512, 51783828.21230859, 70455436.82318121, 68571145.69190443, 73293921.05035746, 77135086.17043971, 74079613.95455173, 72820620.28432862, 77131544.93138324, 73684319.18884958, 50782869.66928165, 72923705.40369305, 64022542.69727970, 57950112.96302036, 73604461.51745899, 64242854.37377117, 58208343.87168788, 57384451.00727703, 78537450.66916642, 63408259.00468732, 55490774.91173351, 78571488.68162566, 82901977.57124098, 61438366.11741345, 61922690.03060046, 82894420.89349718, 70075466.22389929, 58322544.94136004, 67795265.55472255, 
71043883.38155492, 82581601.45851593, 82325774.63015887, 60015293.87799351, 70753008.82439543, 57533676.11659185, 52112712.18885423, 70902906.47832122, 69006647.15281528, 73759418.86567727, 77624981.02315758, 74550102.70962147, 73283111.54886791, 77621415.91578875, 74152296.18989687, 51105395.76234508, 73386851.44271724, 64429156.97329815, 58318159.48567136, 74071930.47328722, 64650866.84000769, 58578031.34936888, 57748905.62567124, 79036250.47218449, 63810970.40936624, 55843204.22499517, 79070505.49371353, 83428496.86795656, 61828567.94242555, 62315967.67611679, 83420892.13347130, 70520523.26286723, 58692956.28978120, 68225841.15807091, 
64418884.17950410, 74880684.13718732, 74648714.01121397, 54418734.14514045, 64155135.41819357, 52168533.74540836, 47253088.00513810, 64291054.25073291, 62571624.28894443, 66881189.60004275, 70386278.82809901, 67598140.79576029, 66449299.70950507, 70383045.96737359, 67237430.88512604, 46339705.97139414, 66543365.28137682, 58420994.62156777, 52879863.89391537, 67164559.05571872, 58622031.80667569, 53115500.35269830, 52363691.44156629, 71665945.74977182, 57860456.46016501, 50635701.69825301, 71697006.57321216, 75648605.32382596, 56062917.04956020, 56504866.53742989, 75641710.51936385, 63944328.09355195, 53219708.42374018, 61863629.12741271, 
70936219.46192986, 82456451.74346595, 82201013.19343071, 59924342.42851542, 70645785.09384178, 57446486.92296483, 52033738.51293944, 70795456.05236955, 68902070.08505633, 73647638.04894136, 77507342.41828592, 74437124.88071631, 73172054.41394760, 77503782.28470407, 74039920.91533278, 51027948.67707600, 73275635.96436527, 64331515.49630024, 58229779.82299158, 73959677.74235159, 64552891.81000320, 58489258.65212157, 57661388.67153955, 78916474.17072959, 63714267.28151368, 55758575.10353678, 78950676.41057844, 83302064.50841825, 61734870.01579604, 62221530.39753269, 83294470.29309279, 70413651.79703555, 58604009.68191832, 68122445.61779495, 
70935522.35904433, 82455642.41171597, 82200205.33908257, 59923753.27762410, 70645091.91411448, 57445922.57306150, 52033226.71596813, 70794760.22476858, 68901393.98521861, 73646915.20397009, 77506581.30299595, 74436392.53166091, 73171334.58661793, 77503021.42693736, 74039193.99081671, 51027446.59396544, 73274915.92858069, 64330883.72557081, 58229209.48308977, 73958951.60779010, 64552258.17523188, 58488684.11712268, 57660822.68694805, 78915698.93262301, 63713642.42220937, 55758027.55397402, 78949902.40100455, 83301246.70591784, 61734262.43190789, 62220919.10717950, 83293652.79581849, 70412960.17005646, 58603433.88852066, 68121777.98068890, 
70915978.35865156, 82432923.39494902, 82177557.60577604, 59907244.25841020, 70625628.04503113, 57430095.51908978, 52018889.73474577, 70775254.77859735, 68882408.90725128, 73626623.43031763, 77485226.44853780, 74415884.17792253, 73151174.59567690, 77481666.72677660, 74018794.74068859, 51013386.99481338, 73254727.94902839, 64313159.39463201, 58213165.14377195, 73938573.13278535, 64534472.15159736, 58472568.84842435, 57644936.52564447, 78893956.29903163, 63696087.33579092, 55742663.95062910, 78928147.78276879, 83278294.75120021, 61717253.73943771, 62203775.22080364, 83270703.93076526, 70393558.83086717, 58587288.30048452, 68103007.89430366, 
70898970.03251922, 82413151.96149772, 82157847.47329710, 59892875.76544929, 70608688.85194458, 57416319.87780556, 52006415.08422150, 70758279.81978022, 68865889.23624249, 73608964.86767621, 77466641.44033493, 74398035.78340274, 73133629.85178182, 77463083.69091444, 74001041.98407461, 51001153.23744055, 73237157.85053435, 64297734.14746348, 58199202.39975572, 73920839.84447500, 64518994.50465576, 58458545.44750564, 57631110.32435679, 78875034.67665413, 63680810.79067294, 55729294.75034708, 78909217.45166692, 83258322.18523172, 61702450.72584656, 62188857.22503610, 83250730.36439176, 70376675.44184729, 58573235.55133126, 68086674.08198510, 
70909474.21874520, 82425363.20228516, 82170022.89454553, 59901749.04364274, 70619151.17071016, 57424828.75953767, 52014120.26276817, 70768763.91378090, 68876092.71151359, 73619873.36292712, 77478120.28876249, 74409059.38750935, 73144467.51759210, 77474561.81266387, 74012006.89397608, 51008708.77322415, 73248010.38337827, 64307262.05550005, 58207827.59308957, 73931793.47033200, 64528554.00577793, 58467207.87307023, 57639648.64877150, 78886721.75972863, 63690246.45362638, 55737552.86358804, 78920911.05270764, 83270659.40660028, 61711594.25279757, 62198072.50820246, 83263066.94194393, 70387104.74975601, 58581914.37561927, 68096763.01807436, 
70348907.91366266, 81773759.04134914, 81520435.03859578, 59428202.02281371, 70060878.98302689, 56970862.37056168, 51602927.27630837, 70209308.81879570, 68331600.88394894, 73037877.14776081, 76865624.73740184, 73820826.77181062, 72566229.81328174, 76862094.68834989, 73426913.39392498, 50605466.31956084, 72668953.94350740, 63798887.44223906, 57747671.33802442, 73347332.00658418, 64018429.44966675, 58005000.53187146, 57183985.21030097, 78263091.08242656, 63186749.01722568, 55296924.81628359, 78297010.21690509, 82612371.61800247, 61223739.93646738, 61706371.76349595, 82604839.05387893, 69830666.31670144, 58118801.87487769, 67558431.55656965, 
69808248.50908819, 81145294.47204566, 80893918.53344895, 58971473.84210257, 69522432.61969899, 56533018.07512347, 51206339.54159521, 69669723.46196428, 67806445.40144463, 72476553.71415645, 76274883.03320484, 73253485.24933097, 72008530.82434915, 76271380.27868468, 72862597.16091646, 50216542.17841721, 72110464.19833094, 63308567.65921657, 57303857.71943581, 72783629.58139968, 63526422.61799899, 57559210.44255804, 56744503.88631426, 77661608.73980317, 62701134.97428482, 54871946.66993659, 77695266.97010201, 81977461.72007562, 60753211.47450636, 61232132.91358608, 81969987.54473862, 69293989.94733010, 57672135.99120618, 67039217.85637750, 
70779179.13465424, 82273909.21906218, 82019036.66461003, 59791681.83088613, 70489389.11903994, 57319311.31293539, 51918545.24164125, 70638727.58738196, 68749534.35447563, 73484596.39749222, 77335756.53593093, 74272335.19607756, 73010064.82201037, 77332204.94016901, 73876010.35209872, 50914981.20433618, 73113417.34601167, 64189098.31984099, 58100870.27601881, 73795943.67847368, 64409983.72411568, 58359775.73508418, 57533737.56708055, 78741767.98145428, 63573215.75906772, 55635135.88545023, 78775895.38228151, 83117649.57852946, 61598200.47829098, 62083783.12883089, 83110072.99109219, 70257769.82556784, 58474270.98161310, 67971636.80680841, 
65004166.40127059, 75561017.35017455, 75326940.18372843, 54913158.30899324, 64738020.65932669, 52642513.42159352, 47682407.42291947, 64875174.40855350, 63140124.04378386, 67488843.53410988, 71025777.74382663, 68212306.87978430, 67053029.70311741, 71022516.93602669, 67848320.97279544, 46760728.58897059, 67147947.83327773, 58951781.40152346, 53360306.91409699, 67774787.24965866, 59154645.30407189, 53598084.28269322, 52839446.47139826, 72317070.74638277, 58386151.52852310, 51095755.68295246, 72348413.55514319, 76335916.05787748, 56572280.75222152, 57018244.45359068, 76328956.25564609, 64525299.41631681, 53703239.05302989, 62425696.09961285, 
70892197.76817828, 82405282.01698518, 82150002.79668495, 59887154.91539709, 70601944.51325513, 57410837.70146044, 52001448.45188020, 70751522.71662223, 68859313.03619528, 73601936.08973986, 77459243.47595206, 74390931.30473706, 73126646.02307045, 77455686.34381248, 73993975.01876496, 50996281.97762675, 73230162.38017640, 64291593.76797822, 58193645.72429512, 73913781.14872497, 64512832.36674181, 58452961.97556847, 57625606.51906656, 78867500.70595351, 63674728.93244015, 55723972.40118106, 78901683.16426177, 83250371.14748463, 61696557.89835759, 62182918.38655740, 83242780.85562988, 70369954.61221816, 58567642.17184348, 68080171.82165861, 
70834281.20827936, 82337958.77636287, 82082887.08588621, 59838228.53357816, 70544266.27699928, 57363933.29349127, 51958964.53546368, 70693720.14575250, 68803056.39745571, 73541804.76492469, 77395961.87796392, 74330155.69293177, 73066902.23249091, 77392407.58137712, 73933523.95648313, 50954619.76799263, 73170336.53774270, 64239069.29983959, 58146101.61290346, 73853394.22963291, 64460126.88461895, 58405208.24387445, 57578527.46056835, 78803068.25811557, 63622708.09451427, 55678448.24363340, 78837221.16911502, 83182356.34537251, 61646154.51028705, 62132115.87698992, 83174773.67729570, 70312465.83721893, 58519793.06368531, 68024552.85979536, 
70740639.08538942, 82229110.25292039, 81974374.48591767, 59759124.98866627, 70451006.47065605, 57288100.46824871, 51890274.85061995, 70600265.42419061, 68712099.14707331, 73444583.72917795, 77293645.49314354, 74231891.86103255, 72970309.46328749, 77290095.24880619, 73835784.66729006, 50887257.68257921, 73073606.48725821, 64154145.81611648, 58069233.38501377, 73755760.82680002, 64374911.49387696, 58327997.28462422, 57502410.06909313, 78698892.42738490, 63538600.32001919, 55604841.87179012, 78732999.60855947, 83072391.08432667, 61564658.64638709, 62049977.39155237, 83064817.27254088, 70219512.91603751, 58442430.96267536, 67934624.47817038, 
70944388.39349498, 82465946.89774506, 82210479.11988805, 59931244.37603245, 70653920.83822532, 57453102.52585518, 52039730.26840713, 70803609.55259210, 68910004.28022295, 73656120.79154938, 77516267.24265803, 74445696.84519334, 73180479.61320421, 77512708.74436079, 74048448.32381396, 51033823.77350067, 73284073.16218051, 64338924.14219070, 58236486.93133775, 73968194.76464114, 64560326.22249800, 58495994.59708080, 57668028.44976621, 78925563.35733618, 63721605.79278283, 55764996.16952083, 78959767.96707293, 83311657.48634093, 61741979.58152751, 62228695.14473164, 83304062.85610904, 70421760.44461165, 58610758.88517658, 68130292.17864826, 
70938287.07008871, 82458855.74966851, 82203409.83889544, 59926090.16733877, 70647845.33619072, 57448161.50208315, 52035255.21386285, 70797520.21378960, 68904078.76516682, 73649786.35508831, 77509601.62485735, 74439293.60085960, 73174187.67454661, 77506042.03838210, 74042079.45959269, 51029435.81373978, 73277771.22288492, 64333391.10047226, 58231477.37431756, 73961832.75130007, 64554772.91631351, 58490963.06244249, 57663070.37437759, 78918774.63253343, 63716124.49823183, 55760200.90361197, 78952978.41788231, 83304494.09942377, 61736668.17115337, 62223343.30655620, 83296899.14413741, 70415704.38687526, 58605718.98980305, 68124432.11205640, 
62174226.70751116, 72271488.25014743, 72047600.70000359, 52522530.05634381, 61919668.94327499, 50350735.85563222, 45606567.16715904, 62050850.65572038, 60391334.62358293, 64550734.17386342, 67933690.05416386, 65242701.72475147, 64133892.28671071, 67930568.63340022, 64894561.42463779, 44725011.08019288, 64224680.16281350, 56385331.53197972, 51037278.68451644, 64824228.79828598, 56579363.92099635, 51264706.22481313, 50539094.68929324, 69168766.30986735, 55844325.47788202, 48871315.92239544, 69198744.20698437, 73012651.62145124, 54109421.19422254, 54535969.18544448, 73005996.00375611, 61716206.82920174, 51365283.56971044, 59708009.57121398, 
70753727.02857447, 82244321.77768765, 81989539.65699495, 59770178.92786768, 70464041.31558064, 57298698.25562862, 51899875.04282296, 70613326.23035282, 68724811.28777114, 73458171.49853748, 77307945.23996586, 74245626.03709388, 72983810.21750721, 77304393.64204672, 73849443.79330359, 50896671.34002983, 73087124.31896363, 64166014.53323505, 58079977.20805538, 73769405.48294683, 64386821.27314173, 58338788.57690733, 57513048.48663030, 78713450.82134534, 63550353.49853241, 55615128.57759312, 78747565.70837583, 83087759.83032602, 61576049.31754230, 62061458.21498165, 83080184.08259259, 70232503.66388425, 58453243.51660479, 67947192.10873066, 
70370065.54988705, 81798351.90065344, 81544953.30236915, 59446075.84953745, 70081948.70676570, 56987996.02562752, 51618447.25579246, 70230426.03833495, 68352150.80583543, 73059843.64759453, 76888741.75439563, 73843029.23920591, 72588054.48861067, 76885211.28644435, 73448994.78731894, 50620685.78547119, 72690810.04855357, 63818075.48591601, 57765039.10822496, 73369391.88701662, 64037684.34617344, 58022446.45140823, 57201183.77828132, 78286627.59012459, 63205752.58590219, 55313556.56130787, 78320556.84692988, 82637216.72528899, 61242152.00716442, 61724929.47702988, 82629683.30275673, 69851667.13487521, 58136282.01028782, 67578749.59875475, 
69846490.34682031, 81189746.69976231, 80938232.71087259, 59003779.54839440, 69560517.46340263, 56563988.22528259, 51234389.76344578, 69707888.66698624, 67843590.11773989, 72516256.40935455, 76316666.93982843, 73293614.15672110, 72047977.00770670, 76313161.18066497, 72902512.41504897, 50244052.61747825, 72149968.36490744, 63343248.44752609, 57335249.57223952, 72823500.97257605, 63561223.60862523, 57590740.35036166, 56775588.06491296, 77704151.94963296, 62735483.13100086, 54902006.05265949, 77737828.09685764, 82022370.53432012, 60786491.92129643, 61265676.23480919, 82014892.09918904, 69331951.14476824, 57703728.90576214, 67075942.62437350, 
