0.06865875, -0.94935243, 0.06962059, -0.89007373, -0.27639081, 0.14056358, -0.80332419, -0.16021203, -0.50734970, -0.57782219, -0.62095327, 0.57425543, 0.93914656, -0.45387055, -0.46630471, -0.65741344, 0.65099602, -0.86100352, -0.64487315, -0.50767054, 0.62834437, 0.19005774, 0.93326777, -0.11985122, -0.50337402, -0.05128598, -0.42485321, 0.89440913, -0.26574711, -0.72174284, -0.78250431, 0.80692828, -0.66630361, 0.29177249, 
0.90835491, 0.04872325, -0.57712286, -0.88970147, 0.89448658, -0.07665276, -0.45898022, -0.72275915, -0.49873944, -0.51991598, -0.17240534, 0.03765193, -0.17456999, -0.51739716, 0.18207156, 0.18779569, -0.01966341, -0.18472472, -0.62008352, -0.08334407, 0.70001771, -0.12159028, 0.87048310, -0.72254091, -0.22521937, -0.38749033, -0.43984419, -0.00299040, -0.58050369, -0.10089689, -0.70607586, -0.65695768, 0.96580380, -0.26578015, 
-0.36537273, 1.03777613, 0.84763535, 0.16335133, -0.68393164, -0.66959123, 0.61925600, 0.16623744, 0.39647213, -0.50745191, 0.66867116, -0.39227563, 0.69029646, -0.33011590, 0.42480042, 1.04219060, 0.59608974, 0.13444843, -0.04220532, 0.48728497, 0.43363914, 0.77426438, 1.09506083, 1.03406975, -0.18322649, -0.50116785, -0.04496454, 0.13040507, -0.09037001, -0.06926327, 0.88013172, 0.42109488, -0.18257490, 0.57986520, 
-0.52978029, 0.03304795, 0.81493193, 0.97700473, 1.04587054, 0.03766622, -0.69505204, 0.58347218, 0.51245779, 0.91628740, 1.11396869, -0.17977483, 0.87959595, 0.58054639, 0.81194632, -0.31112353, -0.08197318, 0.10838096, -0.63480511, -0.10473183, -0.00525487, 0.05818734, 0.28278551, 0.81955246, 1.06773414, 1.01338837, -0.39359060, 0.79995509, 0.32819218, 0.27289742, 0.21720667, 0.65284188, 1.12714576, -0.14296976, 
0.18945312, 0.75432105, 0.46022376, 0.40677593, 0.18651583, -0.16586125, 0.20928501, 0.13319350, 0.47688928, -0.07314413, -0.45674663, 0.12318706, 0.52379168, 0.30034270, -0.91116453, 0.79007280, -0.96596544, -0.06658281, -0.30750901, 0.16339946, -0.42780284, -0.43640834, 0.08012393, -0.02081580, -0.83287506, -0.74096943, -0.92515413, 0.20693236, 0.69135249, -0.96293726, 0.87611007, -0.03258134, 0.89227804, 0.43340561, 
-0.36492566, 0.33082574, -0.47136418, 0.89487537, -0.45346880, -0.92489832, -0.11680487, 0.18779368, 0.30465916, -0.49914056, -0.41547801, 0.49171689, -0.64947318, -0.28698549, -0.49665265, 0.09242220, 0.97093369, 0.16168527, 0.75655773, 0.13716782, -0.75768859, 1.03748357, 0.45718600, -0.56759060, 0.35672973, 0.22767703, -0.42736641, 0.33422232, -0.67445923, -0.44175195, -0.12883023, -0.09289252, 0.82148926, 0.33377337, 
-0.32411000, -0.74769534, 0.29258890, 0.52019044, 0.38026511, -0.46460022, 0.96766952, 0.90488538, 0.96011829, -0.73145255, -0.44644718, -0.59563178, 0.32988179, -0.53765123, 0.50756057, 0.03817582, 0.53580506, 0.69258991, 0.01770445, -0.06314156, -0.94365870, -0.69561104, -0.87695423, -0.44133811, 0.56855753, -0.61579481, 0.04930020, -0.62853759, 0.21819041, -0.19621522, 0.63259228, 0.88834383, 0.04916352, -0.08188314, 
0.45604495, -0.52268272, 0.50673187, 0.40957840, -0.63121241, 0.44477827, 0.65695346, -0.08168417, 0.84790699, -0.00437598, 0.37538852, 0.35471473, 1.03042366, -0.09246446, 0.03503427, 0.02447715, 0.83474492, 0.08293050, 0.33423887, 0.95387926, 0.63645119, -0.09475887, -0.67270752, -0.31249566, 0.28218333, 0.52362680, 0.48653121, -0.09116334, 0.42630169, -0.47440540, 0.81725974, -0.16816610, -0.06064293, 0.26124110, 
-0.98338035, 0.09352796, -0.51778870, 0.65203742, -1.03556424, -0.70702393, -0.37367961, 0.27815705, 0.58199885, -0.41508682, -0.87594730, -0.44742103, 0.57948003, -1.09854727, 0.58981770, -0.10831835, 0.80201025, 0.17573801, 0.73730067, -0.92937620, 0.79882394, -0.06249155, 0.57002244, 0.20408097, 0.76652500, -0.04583158, 0.66632721, 0.52127023, 0.68992729, -0.45033287, -0.28474609, 0.79755324, 0.74837408, 0.29829544, 
0.65447705, 0.90919648, 0.79428678, -0.65800361, 0.28364319, 0.46607127, 0.01142111, 0.50666307, -0.87815880, -0.32426512, 0.50776100, 0.80650502, 0.63166153, 0.40522741, 0.07168378, 0.43726856, 0.57683724, -0.03819655, -0.53187020, 0.23459228, -0.72642806, -0.66071238, -0.73887657, -0.95183285, 0.96718713, -0.95286967, -0.29664919, -0.21157810, 0.96075515, -0.44783615, -0.80318086, 0.61521193, -0.54123522, 0.98772539, 
1.00421742, 0.79015094, 0.50585467, 0.00685340, 0.28993605, 0.61214424, 0.66808515, -0.20152402, 0.42078658, 0.31017781, -0.79764512, -0.50430010, -0.25017565, 0.77925478, 0.45101301, 0.20106308, 0.00999443, 0.72055903, 0.54906630, 0.27112159, 0.76821632, 0.52124345, 0.31443068, -0.52377631, -0.68324723, 0.26047946, 0.02813827, -0.48767316, -0.10912811, 0.48237260, -0.50419294, -0.14675482, 0.21969854, 0.94942647, 
0.77217529, -0.57235294, 0.47710088, 0.40938717, 0.17854083, -0.15107199, -0.32491296, 0.33382059, 0.29413684, 0.38624017, 0.06336598, -0.29961384, -0.43801412, -0.97374894, -0.62367293, -0.92626735, 0.24821710, -0.90127021, 0.55362366, -0.47970011, -0.47775235, 0.81907839, 0.74925400, 0.49750429, -0.72098028, -0.41077923, -0.07165679, -0.27742854, 0.38821106, -0.90166737, -0.38314799, 0.15001379, -0.48624140, -0.91786975, 
-0.46239348, 0.67161119, -0.09020778, 0.20532772, -0.00589491, -0.80714410, -0.41865686, -0.95384476, -0.11850274, 0.13399720, -0.93912327, 0.24705929, 0.20066386, 0.29814273, 0.33523897, -0.25436269, 0.80672746, 0.84682717, -0.44545815, 0.54584713, 0.33195659, -0.17837249, -0.87319553, -0.75202583, 0.53220648, 0.50326375, -0.66580121, -0.86315803, -0.35941508, -0.16377525, -0.79393123, 0.17669590, -0.49389849, 0.11419258, 
-0.65568906, 0.46268747, 0.26765567, -0.07044139, 0.51147348, -0.84274142, -0.92525521, 0.56955317, 0.39965859, 0.26449074, -0.13334938, -0.26991832, -0.98729832, -0.33005723, -0.42276900, -0.42666993, -0.78184407, 0.90811820, 0.38710511, -0.66062721, -0.84260527, -0.08910340, 0.84538684, -0.51833696, 0.03977069, -0.50618754, 0.31451251, 0.24358614, 0.65416101, 0.81965567, -0.64345762, -0.97142550, 0.31929329, 0.65588006, 
0.00667669, -0.12365043, 0.85893709, 0.10108749, -0.52113007, 0.29205387, -0.60291200, 0.37529044, -0.94592677, -0.57154309, -0.92238006, -0.33959079, 0.01734761, -0.67596956, -0.39961853, -0.56944000, -0.30311125, -0.21404742, 0.36791324, -0.43009327, 0.30281463, -0.56068670, 0.08517061, -0.34838878, 0.71494307, -0.22335858, -0.49256570, -0.89378868, -0.16245186, 0.86120517, 0.80115598, 0.86030628, -0.24319554, 0.67882526, 
0.11054167, 0.38104810, 0.12582802, 0.50160692, -0.23747056, 0.17124981, 0.91545398, -0.13762915, 0.85780181, -0.02683911, 0.20647047, -0.51480100, 0.41410565, 0.92356932, 0.27747591, -0.23431374, -0.49410913, -0.40770429, 0.23648857, 0.61188633, 0.26572528, -0.01101448, -0.61185292, 0.80957047, 0.13452837, 0.22002353, 0.69265451, -0.04400157, 0.13675334, -0.53751893, -0.34684859, -0.84759908, 0.72833294, 0.66659976, 
0.44386472, -0.70768140, -0.36655650, 0.29218589, 0.05015293, -0.61200331, -0.82840980, -0.84870799, -0.23772797, 0.49701159, 0.96617735, 0.93910160, -0.79903073, -0.63100314, -0.56637047, 0.35825931, 0.87242769, 0.59958793, -0.74721921, -0.83413394, 0.29320322, 0.27338924, 0.31314703, -0.13145696, -0.88564168, -0.65910695, 0.21754619, -0.34702941, -0.62847905, -0.16344906, -0.80143485, 0.80690740, 0.11900252, -0.17748580, 
0.07582735, -0.85297699, 0.18739999, 0.24221113, -0.71038956, 0.94178099, -0.26756174, -0.75368279, 0.87101972, -0.07528028, -0.39412339, -0.70457170, -0.72272104, -0.53067801, 0.88681065, -0.47571417, -0.37406342, 0.17157265, 0.78881370, 0.93056661, -0.97005891, 0.89257213, -0.73455662, 0.23657318, -0.46508735, -0.37163769, -0.93680010, -0.27647671, -0.57668555, 0.17286682, 0.53548400, 0.50263565, 0.32403123, -0.27308183, 
-0.16817271, 0.69916711, -0.23903912, 0.55421015, 0.94080488, -0.38326657, -0.53843050, -0.44633660, -0.07760506, -0.23965533, 0.02845990, -0.17999611, 0.28683452, 0.66089749, 0.98762264, 0.05610906, 0.59134353, 1.01791831, -0.03536628, 0.86305602, 0.26073041, 0.51638080, -0.51472930, 0.33991950, -0.74073488, -0.10559394, -0.48078875, 0.79997167, -0.57180862, 0.84314433, -0.47085990, 0.19397495, 0.46079070, 0.21012450, 
-0.23053316, 0.42858291, 0.86160718, 0.15910607, 0.89277290, -0.32608931, 0.80900623, -0.14630412, 0.42643629, 0.07103045, -0.55926941, 0.35813883, 1.08512782, 0.96321791, 0.29311577, -0.04814240, 0.74199512, -0.52336508, -0.57664186, 1.16844901, 0.73812685, -0.37044523, -0.00604125, -0.80101425, -0.62324890, 0.31104764, 0.96585367, -0.17369359, -0.53015670, 0.34286518, 0.94918807, 0.08945329, -0.40939442, 0.63498655, 
1.04730627, -0.70282177, 1.12318011, 0.73112146, -0.02621171, 0.35960938, -0.37905316, 0.25411520, -0.44704716, -0.40462403, 0.04966794, 0.69954336, 0.44776565, -0.36674567, 1.01177200, 0.71441328, -0.37554005, 0.58839923, -0.78732005, 0.47512103, 0.60861613, -0.56710272, -0.34461048, 0.41025588, 0.10272856, -0.07172532, -0.42192907, -0.12655269, 0.86776596, -0.00824140, -0.68296228, 0.79351916, 0.14237341, -0.70248454, 
0.47377192, 1.07684018, 0.62755133, 0.97525107, 0.17463296, 0.99827468, -0.60582854, 1.09840044, 0.57312086, 0.77870788, -0.40243226, 0.47588733, 0.41269769, 0.09805640, -0.08049467, 0.46457239, -0.57646445, -0.60777683, 0.80949230, -0.03355147, 0.66001262, -0.19756072, 0.77655276, 1.12103958, 0.57056654, 0.45714609, -0.02574531, 0.74433578, 0.16752099, 0.96651406, 0.88249971, -0.55160758, 0.80713864, 0.27895458, 
0.99310269, -0.46567879, -0.16673119, -0.74170208, -0.67241230, -0.77637147, 0.81320105, -0.12921201, 0.15153350, 0.04662603, 0.70559768, -0.81610104, -0.77901582, 0.70695239, -0.52868064, -1.03368595, -0.34999937, 0.74042988, -0.22743809, -0.76386068, 0.63617862, 0.97375920, 0.55111305, -0.53082962, 0.51398978, -0.63053323, -0.84956909, 0.14468870, -0.40014912, 0.54106266, -0.99606746, -0.60383664, 
